timestamp,updateId,source,sequenceNumber
1756384601211,75447509103,bookTicker,897
1756384601211,75447509107,bookTicker,898
1756384601211,75447509118,bookTicker,899
1756384601212,75447509121,bookTicker,900
1756384601212,75447509122,bookTicker,901
1756384601212,75447509123,bookTicker,902
1756384601212,75447509131,bookTicker,903
1756384601213,75447509147,bookTicker,904
1756384601213,75447509157,bookTicker,905
1756384601213,75447509158,bookTicker,906
1756384601213,75447509161,bookTicker,907
1756384601214,75447509164,bookTicker,908
1756384601214,75447509170,bookTicker,909
1756384601214,75447509173,bookTicker,910
1756384601215,75447509179,bookTicker,911
1756384601215,75447509180,bookTicker,912
1756384601215,75447509181,bookTicker,913
1756384601215,75447509182,bookTicker,914
1756384601216,75447509188,bookTicker,915
1756384601216,75447509190,bookTicker,916
1756384601217,75447509191,bookTicker,917
1756384601217,75447509194,bookTicker,918
1756384601217,75447509195,bookTicker,919
1756384601218,75447509202,bookTicker,920
1756384601218,75447509204,bookTicker,921
1756384601219,75447509209,bookTicker,922
1756384601219,75447509216,bookTicker,923
1756384601219,75447509219,bookTicker,924
1756384601220,75447509234,bookTicker,925
1756384601220,75447509241,bookTicker,926
1756384601220,75447509242,bookTicker,927
1756384601221,75447509244,bookTicker,928
1756384601222,75447509247,bookTicker,929
1756384601222,75447509254,bookTicker,930
1756384601223,75447509255,bookTicker,931
1756384601223,75447509262,bookTicker,932
1756384601224,75447509273,bookTicker,933
1756384601224,75447509276,bookTicker,934
1756384601225,75447509278,bookTicker,935
1756384601225,75447509281,bookTicker,936
1756384601226,75447509282,bookTicker,937
1756384601226,75447509289,bookTicker,938
1756384601226,75447509292,bookTicker,939
1756384601227,75447509293,bookTicker,940
1756384601227,75447509294,bookTicker,941
1756384601227,75447509320,bookTicker,942
1756384601228,75447509321,bookTicker,943
1756384601228,75447509324,bookTicker,944
1756384601228,75447509325,bookTicker,945
1756384601228,75447509326,bookTicker,946
1756384601228,75447509329,bookTicker,947
1756384601229,75447509332,bookTicker,948
1756384601229,75447509333,bookTicker,949
1756384601229,75447509334,bookTicker,950
1756384601230,75447509336,bookTicker,951
1756384601230,75447509340,bookTicker,952
1756384601231,75447509341,bookTicker,953
1756384601234,75447509342,bookTicker,954
1756384601234,75447509343,bookTicker,955
1756384601234,75447509344,bookTicker,956
1756384601235,75447509345,bookTicker,957
1756384601235,75447509346,bookTicker,958
1756384601236,75447509348,bookTicker,959
1756384601236,75447509349,bookTicker,960
1756384601236,75447509350,bookTicker,961
1756384601237,75447509351,bookTicker,962
1756384601237,75447509352,bookTicker,963
1756384601238,75447509353,bookTicker,964
1756384601239,75447509384,bookTicker,965
1756384601239,75447509385,bookTicker,966
1756384601249,75447509402,depth5,50
1756384601250,75447509389,bookTicker,967
1756384601252,75447509390,bookTicker,968
1756384601262,75447509398,bookTicker,969
1756384601263,75447509401,bookTicker,970
1756384601265,75447509404,bookTicker,971
1756384601266,75447509405,bookTicker,972
1756384601267,75447509406,bookTicker,973
1756384601267,75447509413,bookTicker,974
1756384601268,75447509416,bookTicker,975
1756384601268,75447509419,bookTicker,976
1756384601268,75447509421,bookTicker,977
1756384601269,75447509423,bookTicker,978
1756384601270,75447509438,bookTicker,979
1756384601271,75447509442,bookTicker,980
1756384601271,75447509463,bookTicker,981
1756384601272,75447509466,bookTicker,982
1756384601272,75447509478,bookTicker,983
1756384601273,75447509481,bookTicker,984
1756384601273,75447509483,bookTicker,985
1756384601274,75447509485,bookTicker,986
1756384601274,75447509495,bookTicker,987
1756384601274,75447509502,bookTicker,988
1756384601275,75447509504,bookTicker,989
1756384601275,75447509507,bookTicker,990
1756384601276,75447509508,bookTicker,991
1756384601276,75447509510,bookTicker,992
1756384601276,75447509512,bookTicker,993
1756384601277,75447509513,bookTicker,994
1756384601277,75447509520,bookTicker,995
1756384601277,75447509526,bookTicker,996
1756384601278,75447509529,bookTicker,997
1756384601278,75447509530,bookTicker,998
1756384601279,75447509536,bookTicker,999
1756384601279,75447509539,bookTicker,1000
1756384601279,75447509541,bookTicker,1001
1756384601280,75447509543,bookTicker,1002
1756384601280,75447509545,bookTicker,1003
1756384601280,75447509546,bookTicker,1004
1756384601289,75447509614,bookTicker,1005
1756384601292,75447509618,bookTicker,1006
1756384601300,75447509621,bookTicker,1007
1756384601304,75447509624,bookTicker,1008
1756384601331,75447509649,bookTicker,1009
1756384601337,75447509655,bookTicker,1010
1756384601342,75447509675,depth5,51
1756384601367,75447509687,bookTicker,1011
1756384601368,75447509690,bookTicker,1012
1756384601368,75447509696,bookTicker,1013
1756384601369,75447509702,bookTicker,1014
1756384601369,75447509709,bookTicker,1015
1756384601369,75447509710,bookTicker,1016
1756384601370,75447509713,bookTicker,1017
1756384601372,75447509716,bookTicker,1018
1756384601372,75447509723,bookTicker,1019
1756384601373,75447509724,bookTicker,1020
1756384601373,75447509732,bookTicker,1021
1756384601374,75447509734,bookTicker,1022
1756384601374,75447509735,bookTicker,1023
1756384601374,75447509736,bookTicker,1024
1756384601375,75447509738,bookTicker,1025
1756384601375,75447509739,bookTicker,1026
1756384601375,75447509745,bookTicker,1027
1756384601376,75447509746,bookTicker,1028
1756384601407,75447509760,bookTicker,1029
1756384601423,75447509764,bookTicker,1030
1756384601443,75447509777,depth5,52
1756384601466,75447509786,bookTicker,1031
1756384601466,75447509790,bookTicker,1032
1756384601467,75447509792,bookTicker,1033
1756384601468,75447509795,bookTicker,1034
1756384601468,75447509798,bookTicker,1035
1756384601468,75447509800,bookTicker,1036
1756384601469,75447509801,bookTicker,1037
1756384601469,75447509808,bookTicker,1038
1756384601469,75447509811,bookTicker,1039
1756384601469,75447509815,bookTicker,1040
1756384601470,75447509819,bookTicker,1041
1756384601470,75447509820,bookTicker,1042
1756384601470,75447509824,bookTicker,1043
1756384601471,75447509828,bookTicker,1044
1756384601471,75447509830,bookTicker,1045
1756384601541,75447509848,depth5,53
1756384601566,75447509856,bookTicker,1046
1756384601567,75447509865,bookTicker,1047
1756384601567,75447509866,bookTicker,1048
1756384601568,75447509869,bookTicker,1049
1756384601569,75447509872,bookTicker,1050
1756384601570,75447509875,bookTicker,1051
1756384601626,75447509885,bookTicker,1052
1756384601641,75447509897,depth5,54
1756384601672,75447509898,bookTicker,1053
1756384601678,75447509900,bookTicker,1054
1756384601686,75447509904,bookTicker,1055
1756384601717,75447509913,bookTicker,1056
1756384601741,75447509924,depth5,55
1756384601766,75447509930,bookTicker,1057
1756384601767,75447509932,bookTicker,1058
1756384601767,75447509934,bookTicker,1059
1756384601767,75447509936,bookTicker,1060
1756384601768,75447509938,bookTicker,1061
1756384601768,75447509942,bookTicker,1062
1756384601768,75447509943,bookTicker,1063
1756384601769,75447509947,bookTicker,1064
1756384601770,75447509954,bookTicker,1065
1756384601785,75447509964,bookTicker,1066
1756384601841,75447510007,depth5,56
1756384601867,75447510018,bookTicker,1067
1756384601868,75447510025,bookTicker,1068
1756384601868,75447510026,bookTicker,1069
1756384601869,75447510031,bookTicker,1070
1756384601869,75447510041,bookTicker,1071
1756384601870,75447510044,bookTicker,1072
1756384601870,75447510045,bookTicker,1073
1756384601871,75447510052,bookTicker,1074
1756384601871,75447510053,bookTicker,1075
1756384601871,75447510055,bookTicker,1076
1756384601872,75447510057,bookTicker,1077
1756384601872,75447510058,bookTicker,1078
1756384601873,75447510059,bookTicker,1079
1756384601873,75447510061,bookTicker,1080
1756384601874,75447510062,bookTicker,1081
1756384601874,75447510065,bookTicker,1082
1756384601875,75447510066,bookTicker,1083
1756384601875,75447510068,bookTicker,1084
1756384601876,75447510072,bookTicker,1085
1756384601876,75447510074,bookTicker,1086
1756384601877,75447510076,bookTicker,1087
1756384601877,75447510077,bookTicker,1088
1756384601877,75447510078,bookTicker,1089
1756384601893,75447510087,bookTicker,1090
1756384601922,75447510101,bookTicker,1091
1756384601941,75447510108,depth5,57
1756384601967,75447510117,bookTicker,1092
1756384601992,75447510120,bookTicker,1093
1756384602012,75447510126,bookTicker,1094
1756384602013,75447510127,bookTicker,1095
1756384602013,75447510128,bookTicker,1096
1756384602014,75447510129,bookTicker,1097
1756384602014,75447510130,bookTicker,1098
1756384602014,75447510131,bookTicker,1099
1756384602015,75447510132,bookTicker,1100
1756384602015,75447510133,bookTicker,1101
1756384602015,75447510134,bookTicker,1102
1756384602015,75447510135,bookTicker,1103
1756384602016,75447510136,bookTicker,1104
1756384602016,75447510137,bookTicker,1105
1756384602016,75447510138,bookTicker,1106
1756384602017,75447510139,bookTicker,1107
1756384602017,75447510140,bookTicker,1108
1756384602017,75447510141,bookTicker,1109
1756384602018,75447510142,bookTicker,1110
1756384602018,75447510143,bookTicker,1111
1756384602018,75447510144,bookTicker,1112
1756384602018,75447510145,bookTicker,1113
1756384602019,75447510146,bookTicker,1114
1756384602019,75447510147,bookTicker,1115
1756384602019,75447510148,bookTicker,1116
1756384602019,75447510152,bookTicker,1117
1756384602020,75447510155,bookTicker,1118
1756384602020,75447510158,bookTicker,1119
1756384602020,75447510159,bookTicker,1120
1756384602021,75447510161,bookTicker,1121
1756384602021,75447510163,bookTicker,1122
1756384602042,75447510174,depth5,58
1756384602079,75447510179,bookTicker,1123
1756384602080,75447510180,bookTicker,1124
1756384602080,75447510181,bookTicker,1125
1756384602109,75447510184,bookTicker,1126
1756384602141,75447510190,depth5,59
1756384602242,75447510200,depth5,60
1756384602303,75447510207,bookTicker,1127
1756384602332,75447510212,bookTicker,1128
1756384602341,75447510215,depth5,61
1756384602377,75447510216,bookTicker,1129
1756384602385,75447510226,bookTicker,1130
1756384602391,75447510228,bookTicker,1131
1756384602393,75447510229,bookTicker,1132
1756384602400,75447510230,bookTicker,1133
1756384602406,75447510231,bookTicker,1134
1756384602421,75447510232,bookTicker,1135
1756384602441,75447510237,depth5,62
1756384602453,75447510235,bookTicker,1136
1756384602467,75447510244,bookTicker,1137
1756384602468,75447510248,bookTicker,1138
1756384602470,75447510250,bookTicker,1139
1756384602549,75447510259,depth5,63
1756384602551,75447510256,bookTicker,1140
1756384602581,75447510262,bookTicker,1141
1756384602611,75447510266,bookTicker,1142
1756384602642,75447510672,depth5,64
1756384602662,75447510274,bookTicker,1143
1756384602663,75447510276,bookTicker,1144
1756384602663,75447510277,bookTicker,1145
1756384602664,75447510278,bookTicker,1146
1756384602665,75447510279,bookTicker,1147
1756384602665,75447510280,bookTicker,1148
1756384602666,75447510281,bookTicker,1149
1756384602666,75447510282,bookTicker,1150
1756384602667,75447510283,bookTicker,1151
1756384602667,75447510284,bookTicker,1152
1756384602667,75447510285,bookTicker,1153
1756384602668,75447510286,bookTicker,1154
1756384602668,75447510287,bookTicker,1155
1756384602668,75447510288,bookTicker,1156
1756384602669,75447510289,bookTicker,1157
1756384602669,75447510291,bookTicker,1158
1756384602669,75447510292,bookTicker,1159
1756384602669,75447510293,bookTicker,1160
1756384602670,75447510295,bookTicker,1161
1756384602670,75447510297,bookTicker,1162
1756384602670,75447510298,bookTicker,1163
1756384602670,75447510299,bookTicker,1164
1756384602671,75447510302,bookTicker,1165
1756384602671,75447510306,bookTicker,1166
1756384602671,75447510307,bookTicker,1167
1756384602672,75447510313,bookTicker,1168
1756384602672,75447510317,bookTicker,1169
1756384602672,75447510408,bookTicker,1170
1756384602673,75447510486,bookTicker,1171
1756384602673,75447510488,bookTicker,1172
1756384602673,75447510504,bookTicker,1173
1756384602674,75447510532,bookTicker,1174
1756384602674,75447510559,bookTicker,1175
1756384602674,75447510560,bookTicker,1176
1756384602675,75447510567,bookTicker,1177
1756384602675,75447510578,bookTicker,1178
1756384602676,75447510583,bookTicker,1179
1756384602677,75447510585,bookTicker,1180
1756384602677,75447510593,bookTicker,1181
1756384602678,75447510603,bookTicker,1182
1756384602679,75447510605,bookTicker,1183
1756384602679,75447510614,bookTicker,1184
1756384602679,75447510615,bookTicker,1185
1756384602679,75447510633,bookTicker,1186
1756384602680,75447510635,bookTicker,1187
1756384602681,75447510652,bookTicker,1188
1756384602681,75447510669,bookTicker,1189
1756384602682,75447510692,bookTicker,1190
1756384602683,75447510738,bookTicker,1191
1756384602683,75447510742,bookTicker,1192
1756384602684,75447510743,bookTicker,1193
1756384602684,75447510744,bookTicker,1194
1756384602684,75447510745,bookTicker,1195
1756384602685,75447510747,bookTicker,1196
1756384602685,75447510748,bookTicker,1197
1756384602686,75447510749,bookTicker,1198
1756384602686,75447510751,bookTicker,1199
1756384602687,75447510831,bookTicker,1200
1756384602687,75447510832,bookTicker,1201
1756384602687,75447510899,bookTicker,1202
1756384602688,75447510915,bookTicker,1203
1756384602688,75447510975,bookTicker,1204
1756384602689,75447510995,bookTicker,1205
1756384602689,75447510996,bookTicker,1206
1756384602690,75447511003,bookTicker,1207
1756384602690,75447511004,bookTicker,1208
1756384602691,75447511005,bookTicker,1209
1756384602691,75447511006,bookTicker,1210
1756384602691,75447511007,bookTicker,1211
1756384602692,75447511008,bookTicker,1212
1756384602692,75447511009,bookTicker,1213
1756384602693,75447511010,bookTicker,1214
1756384602693,75447511011,bookTicker,1215
1756384602693,75447511012,bookTicker,1216
1756384602693,75447511013,bookTicker,1217
1756384602694,75447511014,bookTicker,1218
1756384602694,75447511015,bookTicker,1219
1756384602694,75447511016,bookTicker,1220
1756384602695,75447511017,bookTicker,1221
1756384602695,75447511018,bookTicker,1222
1756384602695,75447511146,bookTicker,1223
1756384602696,75447511202,bookTicker,1224
1756384602696,75447511203,bookTicker,1225
1756384602696,75447511206,bookTicker,1226
1756384602696,75447511540,bookTicker,1227
1756384602697,75447511548,bookTicker,1228
1756384602697,75447511558,bookTicker,1229
1756384602697,75447511563,bookTicker,1230
1756384602698,75447511564,bookTicker,1231
1756384602698,75447511567,bookTicker,1232
1756384602698,75447511573,bookTicker,1233
1756384602699,75447511577,bookTicker,1234
1756384602699,75447511578,bookTicker,1235
1756384602699,75447511583,bookTicker,1236
1756384602699,75447511584,bookTicker,1237
1756384602700,75447511589,bookTicker,1238
1756384602700,75447511614,bookTicker,1239
1756384602700,75447511619,bookTicker,1240
1756384602701,75447511622,bookTicker,1241
1756384602701,75447511625,bookTicker,1242
1756384602701,75447511627,bookTicker,1243
1756384602702,75447511629,bookTicker,1244
1756384602702,75447511630,bookTicker,1245
1756384602702,75447511637,bookTicker,1246
1756384602703,75447511647,bookTicker,1247
1756384602703,75447511649,bookTicker,1248
1756384602703,75447511651,bookTicker,1249
1756384602704,75447511652,bookTicker,1250
1756384602704,75447511662,bookTicker,1251
1756384602705,75447511663,bookTicker,1252
1756384602705,75447511667,bookTicker,1253
1756384602705,75447511671,bookTicker,1254
1756384602706,75447511674,bookTicker,1255
1756384602706,75447511682,bookTicker,1256
1756384602706,75447511683,bookTicker,1257
1756384602707,75447511684,bookTicker,1258
1756384602707,75447511697,bookTicker,1259
1756384602707,75447511700,bookTicker,1260
1756384602708,75447511709,bookTicker,1261
1756384602708,75447511710,bookTicker,1262
1756384602708,75447511713,bookTicker,1263
1756384602709,75447511716,bookTicker,1264
1756384602709,75447511719,bookTicker,1265
1756384602709,75447511723,bookTicker,1266
1756384602710,75447511729,bookTicker,1267
1756384602711,75447511734,bookTicker,1268
1756384602711,75447511736,bookTicker,1269
1756384602711,75447511739,bookTicker,1270
1756384602711,75447511769,bookTicker,1271
1756384602712,75447511775,bookTicker,1272
1756384602712,75447511790,bookTicker,1273
1756384602712,75447511800,bookTicker,1274
1756384602713,75447511804,bookTicker,1275
1756384602713,75447511814,bookTicker,1276
1756384602713,75447511820,bookTicker,1277
1756384602713,75447511834,bookTicker,1278
1756384602714,75447511848,bookTicker,1279
1756384602714,75447511860,bookTicker,1280
1756384602715,75447511864,bookTicker,1281
1756384602715,75447511870,bookTicker,1282
1756384602715,75447511872,bookTicker,1283
1756384602716,75447511887,bookTicker,1284
1756384602716,75447511899,bookTicker,1285
1756384602716,75447511901,bookTicker,1286
1756384602717,75447511912,bookTicker,1287
1756384602717,75447511914,bookTicker,1288
1756384602717,75447511916,bookTicker,1289
1756384602717,75447511918,bookTicker,1290
1756384602718,75447511919,bookTicker,1291
1756384602718,75447511920,bookTicker,1292
1756384602718,75447511923,bookTicker,1293
1756384602718,75447511924,bookTicker,1294
1756384602719,75447511926,bookTicker,1295
1756384602719,75447511929,bookTicker,1296
1756384602719,75447511931,bookTicker,1297
1756384602720,75447511933,bookTicker,1298
1756384602720,75447511936,bookTicker,1299
1756384602720,75447511939,bookTicker,1300
1756384602721,75447511944,bookTicker,1301
1756384602721,75447511953,bookTicker,1302
1756384602721,75447511961,bookTicker,1303
1756384602722,75447511962,bookTicker,1304
1756384602722,75447511963,bookTicker,1305
1756384602722,75447511967,bookTicker,1306
1756384602723,75447511968,bookTicker,1307
1756384602723,75447511975,bookTicker,1308
1756384602724,75447511985,bookTicker,1309
1756384602724,75447511986,bookTicker,1310
1756384602724,75447511989,bookTicker,1311
1756384602725,75447511991,bookTicker,1312
1756384602726,75447511992,bookTicker,1313
1756384602726,75447511994,bookTicker,1314
1756384602726,75447511995,bookTicker,1315
1756384602727,75447511996,bookTicker,1316
1756384602727,75447511997,bookTicker,1317
1756384602728,75447512002,bookTicker,1318
1756384602728,75447512004,bookTicker,1319
1756384602728,75447512014,bookTicker,1320
1756384602729,75447512015,bookTicker,1321
1756384602729,75447512018,bookTicker,1322
1756384602729,75447512020,bookTicker,1323
1756384602730,75447512023,bookTicker,1324
1756384602730,75447512027,bookTicker,1325
1756384602730,75447512028,bookTicker,1326
1756384602730,75447512033,bookTicker,1327
1756384602731,75447512038,bookTicker,1328
1756384602731,75447512041,bookTicker,1329
1756384602731,75447512042,bookTicker,1330
1756384602732,75447512050,bookTicker,1331
1756384602732,75447512051,bookTicker,1332
1756384602733,75447512056,bookTicker,1333
1756384602734,75447512057,bookTicker,1334
1756384602734,75447512059,bookTicker,1335
1756384602734,75447512061,bookTicker,1336
1756384602735,75447512063,bookTicker,1337
1756384602735,75447512064,bookTicker,1338
1756384602735,75447512065,bookTicker,1339
1756384602736,75447512067,bookTicker,1340
1756384602736,75447512075,bookTicker,1341
1756384602736,75447512081,bookTicker,1342
1756384602737,75447512082,bookTicker,1343
1756384602737,75447512086,bookTicker,1344
1756384602738,75447512093,bookTicker,1345
1756384602738,75447512096,bookTicker,1346
1756384602738,75447512138,bookTicker,1347
1756384602739,75447512150,bookTicker,1348
1756384602739,75447512151,bookTicker,1349
1756384602739,75447512156,bookTicker,1350
1756384602739,75447512176,bookTicker,1351
1756384602740,75447512177,bookTicker,1352
1756384602740,75447512185,bookTicker,1353
1756384602740,75447512199,bookTicker,1354
1756384602741,75447512200,bookTicker,1355
1756384602741,75447512608,depth5,65
1756384602742,75447512201,bookTicker,1356
1756384602742,75447512233,bookTicker,1357
1756384602742,75447512245,bookTicker,1358
1756384602753,75447512255,bookTicker,1359
1756384602755,75447512263,bookTicker,1360
1756384602757,75447512264,bookTicker,1361
1756384602759,75447512273,bookTicker,1362
1756384602760,75447512274,bookTicker,1363
1756384602760,75447512275,bookTicker,1364
1756384602761,75447512277,bookTicker,1365
1756384602761,75447512278,bookTicker,1366
1756384602762,75447512286,bookTicker,1367
1756384602762,75447512287,bookTicker,1368
1756384602762,75447512289,bookTicker,1369
1756384602763,75447512290,bookTicker,1370
1756384602763,75447512299,bookTicker,1371
1756384602764,75447512312,bookTicker,1372
1756384602764,75447512328,bookTicker,1373
1756384602765,75447512339,bookTicker,1374
1756384602765,75447512349,bookTicker,1375
1756384602765,75447512354,bookTicker,1376
1756384602766,75447512357,bookTicker,1377
1756384602767,75447512363,bookTicker,1378
1756384602767,75447512376,bookTicker,1379
1756384602768,75447512377,bookTicker,1380
1756384602768,75447512379,bookTicker,1381
1756384602769,75447512384,bookTicker,1382
1756384602769,75447512393,bookTicker,1383
1756384602770,75447512397,bookTicker,1384
1756384602770,75447512398,bookTicker,1385
1756384602771,75447512408,bookTicker,1386
1756384602771,75447512412,bookTicker,1387
1756384602771,75447512442,bookTicker,1388
1756384602772,75447512443,bookTicker,1389
1756384602772,75447512448,bookTicker,1390
1756384602772,75447512452,bookTicker,1391
1756384602773,75447512453,bookTicker,1392
1756384602773,75447512456,bookTicker,1393
1756384602773,75447512463,bookTicker,1394
1756384602774,75447512467,bookTicker,1395
1756384602774,75447512470,bookTicker,1396
1756384602775,75447512471,bookTicker,1397
1756384602775,75447512475,bookTicker,1398
1756384602776,75447512476,bookTicker,1399
1756384602776,75447512480,bookTicker,1400
1756384602776,75447512484,bookTicker,1401
1756384602776,75447512490,bookTicker,1402
1756384602776,75447512491,bookTicker,1403
1756384602777,75447512492,bookTicker,1404
1756384602777,75447512494,bookTicker,1405
1756384602777,75447512496,bookTicker,1406
1756384602778,75447512499,bookTicker,1407
1756384602778,75447512500,bookTicker,1408
1756384602778,75447512501,bookTicker,1409
1756384602779,75447512509,bookTicker,1410
1756384602779,75447512517,bookTicker,1411
1756384602780,75447512520,bookTicker,1412
1756384602780,75447512521,bookTicker,1413
1756384602781,75447512535,bookTicker,1414
1756384602781,75447512537,bookTicker,1415
1756384602781,75447512541,bookTicker,1416
1756384602782,75447512554,bookTicker,1417
1756384602782,75447512578,bookTicker,1418
1756384602783,75447512583,bookTicker,1419
1756384602783,75447512589,bookTicker,1420
1756384602784,75447512590,bookTicker,1421
1756384602784,75447512592,bookTicker,1422
1756384602785,75447512593,bookTicker,1423
1756384602785,75447512595,bookTicker,1424
1756384602786,75447512596,bookTicker,1425
1756384602786,75447512597,bookTicker,1426
1756384602787,75447512598,bookTicker,1427
1756384602787,75447512605,bookTicker,1428
1756384602787,75447512606,bookTicker,1429
1756384602788,75447512608,bookTicker,1430
1756384602788,75447512609,bookTicker,1431
1756384602789,75447512610,bookTicker,1432
1756384602789,75447512611,bookTicker,1433
1756384602789,75447512618,bookTicker,1434
1756384602790,75447512624,bookTicker,1435
1756384602790,75447512644,bookTicker,1436
1756384602790,75447512646,bookTicker,1437
1756384602790,75447512650,bookTicker,1438
1756384602791,75447512651,bookTicker,1439
1756384602792,75447512654,bookTicker,1440
1756384602795,75447512655,bookTicker,1441
1756384602798,75447512658,bookTicker,1442
1756384602799,75447512659,bookTicker,1443
1756384602800,75447512662,bookTicker,1444
1756384602801,75447512679,bookTicker,1445
1756384602801,75447512692,bookTicker,1446
1756384602802,75447512694,bookTicker,1447
1756384602802,75447512697,bookTicker,1448
1756384602803,75447512700,bookTicker,1449
1756384602803,75447512705,bookTicker,1450
1756384602804,75447512706,bookTicker,1451
1756384602804,75447512708,bookTicker,1452
1756384602804,75447512709,bookTicker,1453
1756384602805,75447512716,bookTicker,1454
1756384602805,75447512719,bookTicker,1455
1756384602805,75447512722,bookTicker,1456
1756384602805,75447512725,bookTicker,1457
1756384602806,75447512727,bookTicker,1458
1756384602806,75447512732,bookTicker,1459
1756384602806,75447512736,bookTicker,1460
1756384602807,75447512738,bookTicker,1461
1756384602807,75447512740,bookTicker,1462
1756384602807,75447512748,bookTicker,1463
1756384602808,75447512758,bookTicker,1464
1756384602808,75447512765,bookTicker,1465
1756384602809,75447512768,bookTicker,1466
1756384602809,75447512771,bookTicker,1467
1756384602810,75447512772,bookTicker,1468
1756384602810,75447512778,bookTicker,1469
1756384602810,75447512783,bookTicker,1470
1756384602811,75447512785,bookTicker,1471
1756384602811,75447512791,bookTicker,1472
1756384602811,75447512799,bookTicker,1473
1756384602812,75447512813,bookTicker,1474
1756384602812,75447512817,bookTicker,1475
1756384602812,75447512828,bookTicker,1476
1756384602813,75447512829,bookTicker,1477
1756384602813,75447512832,bookTicker,1478
1756384602813,75447512834,bookTicker,1479
1756384602813,75447512835,bookTicker,1480
1756384602814,75447512838,bookTicker,1481
1756384602814,75447512839,bookTicker,1482
1756384602814,75447512841,bookTicker,1483
1756384602815,75447512842,bookTicker,1484
1756384602815,75447512844,bookTicker,1485
1756384602815,75447512845,bookTicker,1486
1756384602815,75447512846,bookTicker,1487
1756384602815,75447512848,bookTicker,1488
1756384602816,75447512850,bookTicker,1489
1756384602816,75447512851,bookTicker,1490
1756384602816,75447512853,bookTicker,1491
1756384602816,75447512857,bookTicker,1492
1756384602817,75447512944,bookTicker,1493
1756384602817,75447512945,bookTicker,1494
1756384602817,75447512946,bookTicker,1495
1756384602818,75447512947,bookTicker,1496
1756384602818,75447512948,bookTicker,1497
1756384602818,75447512951,bookTicker,1498
1756384602818,75447512955,bookTicker,1499
1756384602819,75447512956,bookTicker,1500
1756384602819,75447512958,bookTicker,1501
1756384602819,75447512960,bookTicker,1502
1756384602820,75447512968,bookTicker,1503
1756384602820,75447512980,bookTicker,1504
1756384602820,75447512982,bookTicker,1505
1756384602820,75447512989,bookTicker,1506
1756384602821,75447512994,bookTicker,1507
1756384602821,75447513009,bookTicker,1508
1756384602827,75447513020,bookTicker,1509
1756384602839,75447513033,bookTicker,1510
1756384602842,75447513035,bookTicker,1511
1756384602842,75447513073,depth5,66
1756384602849,75447513040,bookTicker,1512
1756384602856,75447513057,bookTicker,1513
1756384602874,75447513082,bookTicker,1514
1756384602874,75447513089,bookTicker,1515
1756384602875,75447513093,bookTicker,1516
1756384602875,75447513094,bookTicker,1517
1756384602876,75447513097,bookTicker,1518
1756384602876,75447513099,bookTicker,1519
1756384602876,75447513100,bookTicker,1520
1756384602876,75447513102,bookTicker,1521
1756384602877,75447513103,bookTicker,1522
1756384602877,75447513105,bookTicker,1523
1756384602878,75447513106,bookTicker,1524
1756384602878,75447513108,bookTicker,1525
1756384602878,75447513109,bookTicker,1526
1756384602878,75447513111,bookTicker,1527
1756384602879,75447513112,bookTicker,1528
1756384602879,75447513117,bookTicker,1529
1756384602880,75447513159,bookTicker,1530
1756384602880,75447513170,bookTicker,1531
1756384602880,75447513191,bookTicker,1532
1756384602881,75447513196,bookTicker,1533
1756384602881,75447513202,bookTicker,1534
1756384602881,75447513204,bookTicker,1535
1756384602882,75447513215,bookTicker,1536
1756384602882,75447513217,bookTicker,1537
1756384602882,75447513218,bookTicker,1538
1756384602883,75447513227,bookTicker,1539
1756384602883,75447513228,bookTicker,1540
1756384602884,75447513231,bookTicker,1541
1756384602884,75447513236,bookTicker,1542
1756384602884,75447513237,bookTicker,1543
1756384602885,75447513238,bookTicker,1544
1756384602885,75447513239,bookTicker,1545
1756384602885,75447513240,bookTicker,1546
1756384602886,75447513241,bookTicker,1547
1756384602886,75447513245,bookTicker,1548
1756384602886,75447513246,bookTicker,1549
1756384602886,75447513247,bookTicker,1550
1756384602887,75447513248,bookTicker,1551
1756384602887,75447513249,bookTicker,1552
1756384602887,75447513250,bookTicker,1553
1756384602888,75447513251,bookTicker,1554
1756384602888,75447513255,bookTicker,1555
1756384602888,75447513257,bookTicker,1556
1756384602888,75447513262,bookTicker,1557
1756384602888,75447513263,bookTicker,1558
1756384602889,75447513267,bookTicker,1559
1756384602889,75447513268,bookTicker,1560
1756384602889,75447513276,bookTicker,1561
1756384602889,75447513280,bookTicker,1562
1756384602890,75447513281,bookTicker,1563
1756384602890,75447513282,bookTicker,1564
1756384602890,75447513283,bookTicker,1565
1756384602891,75447513284,bookTicker,1566
1756384602891,75447513285,bookTicker,1567
1756384602891,75447513288,bookTicker,1568
1756384602892,75447513289,bookTicker,1569
1756384602892,75447513290,bookTicker,1570
1756384602893,75447513294,bookTicker,1571
1756384602893,75447513295,bookTicker,1572
1756384602894,75447513300,bookTicker,1573
1756384602894,75447513302,bookTicker,1574
1756384602894,75447513304,bookTicker,1575
1756384602895,75447513310,bookTicker,1576
1756384602895,75447513311,bookTicker,1577
1756384602896,75447513312,bookTicker,1578
1756384602896,75447513326,bookTicker,1579
1756384602896,75447513329,bookTicker,1580
1756384602897,75447513335,bookTicker,1581
1756384602897,75447513337,bookTicker,1582
1756384602897,75447513339,bookTicker,1583
1756384602898,75447513340,bookTicker,1584
1756384602898,75447513341,bookTicker,1585
